25, 49
13, 57
22, 58
2, 15
28, 58
20, 37
2, 47
52, 60
37, 16
51, 16
36, 31
1, 52
32, 8
51, 31
18, 57
20, 8
28, 13
52, 49
15, 60
30, 56
49, 22
51, 42
11, 2
9, 9
49, 27
25, 39
53, 57
19, 5
37, 6
33, 49
11, 33
16, 59
8, 0
39, 34
7, 46
45, 32
19, 2
38, 1
52, 33
21, 1
33, 48
42, 35
42, 8
57, 15
4, 3
16, 14
31, 21
20, 5
53, 39
42, 56
26, 37
27, 22
2, 48
10, 25
60, 58
22, 39
56, 49
35, 40
58, 16
35, 2
11, 7
37, 15
50, 31
13, 23
11, 22
12, 54
4, 22
35, 0
53, 32
48, 30
9, 50
34, 50
14, 40
41, 35
24, 50
24, 11
29, 12
7, 34
51, 50
21, 41
42, 28
44, 6
33, 60
15, 10
15, 39
42, 19
10, 16
33, 8
41, 41
2, 39
16, 52
17, 12
34, 17
5, 57
22, 40
8, 39
39, 49
25, 60
3, 53
16, 21
26, 56
0, 32
52, 24
2, 12
28, 44
11, 12
45, 33
26, 7
9, 55
45, 23
9, 27
3, 36
16, 50
0, 1
5, 11
42, 39
6, 26
28, 59
18, 37
30, 39
48, 36
49, 24
12, 55
24, 34
52, 12
7, 58
44, 49
50, 11
35, 55
37, 52
52, 25
20, 29
36, 30
4, 30
27, 20
16, 11
42, 29
29, 55
28, 39
53, 10
21, 40
26, 59
47, 9
38, 38
21, 33
19, 11
46, 49
10, 7
32, 43
21, 49
45, 49
13, 58
45, 39
15, 32
11, 42
27, 3
49, 56
7, 54
7, 18
5, 36
59, 45
13, 38
43, 57
36, 47
34, 23
20, 25
33, 4
37, 45
57, 36
16, 5
7, 51
25, 6
0, 59
7, 39
60, 42
56, 12
36, 35
14, 38
7, 11
27, 60
54, 30
5, 29
57, 32
14, 54
18, 58
8, 41
41, 45
9, 19
35, 53
54, 12
60, 55
58, 27
54, 42
40, 37
1, 39
10, 53
48, 47
35, 24
29, 37
29, 39
35, 27
32, 9
3, 39
57, 31
7, 19
59, 11
39, 37
9, 32
19, 53
56, 38
57, 45
47, 24
41, 2
1, 21
45, 6
36, 40
30, 46
58, 25
36, 37
49, 50
42, 6
12, 7
23, 26
44, 53
42, 32
32, 57
32, 50
48, 17
7, 4
4, 2
46, 7
50, 37
7, 25
46, 57
25, 41
38, 18
49, 57
33, 3
9, 8
27, 46
16, 30
49, 26
39, 11
17, 11
58, 8
10, 51
60, 16
45, 1
38, 2
36, 21
54, 41
5, 2
1, 23
55, 58
29, 44
26, 50
1, 22
29, 7
52, 53
0, 45
47, 50
25, 44
11, 20
26, 18
40, 46
10, 26
60, 30
55, 33
60, 43
15, 34
34, 13
18, 13
43, 56
37, 40
36, 19
42, 31
48, 13
6, 49
33, 35
2, 35
17, 59
51, 48
48, 29
14, 0
45, 52
26, 33
59, 5
48, 51
28, 20
23, 52
14, 35
46, 21
16, 45
3, 4
36, 27
43, 8
55, 48
23, 4
17, 28
44, 31
32, 38
17, 35
32, 12
56, 23
8, 45
28, 51
11, 3
47, 21
38, 22
5, 32
2, 43
15, 46
8, 42
40, 35
46, 27
3, 49
33, 2
33, 38
11, 43
0, 58
28, 7
28, 40
27, 54
16, 42
23, 8
42, 13
35, 47
22, 49
24, 28
30, 40
31, 53
22, 37
7, 48
46, 24
11, 57
16, 32
48, 54
28, 52
21, 16
41, 52
39, 3
59, 2
8, 31
11, 23
60, 24
16, 28
30, 17
57, 56
37, 11
5, 40
55, 9
55, 45
33, 6
3, 1
2, 5
47, 5
43, 42
27, 48
60, 15
54, 37
8, 8
60, 50
43, 5
13, 22
31, 8
28, 19
46, 9
8, 47
11, 59
20, 2
12, 19
18, 4
54, 15
43, 0
41, 4
51, 0
5, 12
34, 35
10, 24
5, 4
10, 32
36, 15
24, 23
59, 35
52, 38
46, 54
46, 41
38, 47
13, 5
20, 27
48, 43
1, 12
21, 15
40, 0
4, 10
12, 27
41, 13
4, 18
27, 10
33, 53
27, 0
56, 6
38, 13
16, 56
25, 27
30, 45
13, 26
22, 13
37, 28
43, 10
24, 17
42, 42
36, 24
30, 42
10, 23
35, 60
2, 20
16, 46
22, 1
9, 15
3, 40
59, 54
25, 21
11, 32
28, 43
29, 49
14, 22
39, 4
14, 32
43, 44
16, 49
49, 52
30, 43
57, 53
30, 55
40, 52
54, 10
8, 20
7, 3
19, 6
7, 20
29, 47
29, 53
59, 41
49, 54
22, 51
12, 44
23, 48
37, 37
48, 7
35, 59
23, 22
17, 39
43, 22
27, 1
35, 51
18, 23
60, 48
18, 32
39, 23
44, 51
22, 2
2, 42
6, 33
60, 37
31, 28
17, 7
5, 59
48, 52
17, 54
13, 53
19, 29
3, 12
44, 3
13, 50
5, 26
23, 42
26, 32
19, 47
14, 28
26, 26
40, 21
22, 4
32, 5
11, 51
13, 56
38, 40
18, 49
32, 10
41, 55
55, 6
57, 22
1, 33
43, 15
13, 14
4, 14
51, 8
22, 14
7, 30
10, 14
54, 25
45, 53
4, 6
17, 58
16, 19
51, 3
41, 21
51, 40
6, 44
29, 0
46, 53
60, 27
4, 20
35, 21
34, 27
20, 18
49, 6
59, 30
29, 22
51, 49
56, 35
39, 21
22, 50
23, 45
40, 55
14, 33
26, 5
3, 0
31, 27
13, 36
55, 49
43, 19
54, 2
7, 36
16, 37
32, 47
21, 9
51, 17
60, 31
51, 24
3, 44
41, 38
12, 48
23, 51
1, 3
43, 28
9, 2
39, 51
19, 42
47, 20
20, 11
20, 12
57, 28
16, 24
54, 52
43, 27
27, 32
7, 16
27, 18
52, 6
54, 46
36, 0
24, 15
49, 29
24, 40
49, 19
18, 1
21, 53
59, 36
30, 0
42, 26
50, 56
36, 49
35, 3
38, 8
1, 53
41, 44
34, 19
44, 10
36, 22
47, 34
56, 60
10, 60
19, 57
34, 33
36, 4
46, 28
51, 37
28, 36
26, 47
0, 13
38, 30
58, 56
44, 35
42, 15
32, 49
57, 19
48, 39
60, 59
53, 33
19, 28
10, 1
23, 24
49, 11
48, 12
6, 17
49, 7
50, 9
31, 12
38, 12
52, 41
54, 34
52, 57
51, 41
40, 58
48, 37
32, 32
15, 33
27, 24
36, 44
2, 17
41, 27
9, 43
29, 1
49, 48
16, 38
36, 32
32, 22
49, 38
51, 2
25, 11
28, 3
25, 32
27, 29
19, 19
4, 48
51, 54
54, 31
55, 55
4, 16
24, 41
48, 18
9, 49
57, 11
25, 29
18, 22
21, 54
49, 23
53, 47
16, 8
27, 50
34, 20
18, 55
3, 35
