6, 60
49, 15
5, 31
0, 5
13, 56
23, 31
54, 49
44, 18
53, 60
54, 37
9, 27
37, 18
27, 12
56, 31
38, 43
38, 9
4, 11
26, 54
31, 27
28, 11
46, 19
38, 50
34, 47
28, 15
10, 48
18, 39
43, 9
26, 31
21, 42
40, 45
6, 11
7, 46
46, 58
0, 37
35, 43
2, 28
49, 54
33, 23
47, 6
5, 14
44, 30
30, 37
42, 1
35, 51
10, 11
8, 2
20, 23
52, 10
33, 29
36, 10
22, 60
8, 6
7, 6
23, 40
11, 20
28, 2
38, 29
21, 35
55, 55
21, 28
6, 27
60, 39
41, 36
10, 10
29, 9
16, 33
50, 27
40, 36
27, 57
46, 26
51, 49
36, 27
12, 53
32, 54
60, 9
19, 24
26, 52
35, 49
25, 27
28, 7
59, 15
52, 58
55, 54
4, 16
24, 15
14, 26
55, 60
53, 27
13, 38
54, 29
7, 52
49, 17
37, 1
6, 54
5, 57
28, 48
59, 60
2, 10
18, 11
6, 32
12, 26
48, 7
15, 27
48, 45
23, 57
15, 20
28, 37
18, 53
19, 39
1, 1
24, 33
35, 9
8, 56
0, 31
15, 35
39, 19
3, 41
46, 22
6, 50
17, 20
43, 44
51, 33
60, 24
28, 12
23, 49
2, 30
16, 15
29, 1
39, 17
33, 47
23, 32
42, 5
54, 25
47, 4
52, 39
55, 49
29, 12
27, 29
35, 36
15, 30
29, 13
21, 6
14, 16
0, 26
47, 53
8, 49
12, 3
16, 3
27, 4
22, 49
28, 38
0, 17
1, 48
59, 14
32, 24
50, 0
53, 58
42, 30
60, 33
23, 58
21, 9
39, 31
11, 58
26, 9
11, 18
32, 4
2, 26
56, 2
19, 48
37, 3
21, 11
26, 13
54, 24
59, 45
2, 59
29, 24
44, 25
7, 21
34, 55
1, 7
31, 57
58, 59
13, 35
37, 26
56, 41
31, 41
54, 5
53, 4
42, 9
22, 55
39, 18
10, 59
50, 54
9, 50
20, 46
26, 56
20, 42
22, 44
58, 55
51, 54
47, 23
42, 26
43, 60
34, 43
2, 11
24, 38
16, 8
34, 27
2, 36
6, 24
34, 3
43, 17
48, 54
47, 2
22, 43
8, 1
7, 3
60, 57
13, 19
18, 56
33, 36
46, 6
19, 4
48, 56
43, 16
26, 39
3, 57
36, 8
1, 50
13, 50
16, 46
13, 52
9, 28
21, 24
0, 42
13, 25
0, 10
31, 15
39, 10
41, 22
27, 7
11, 32
30, 48
51, 41
10, 30
33, 27
5, 55
51, 60
10, 20
16, 25
24, 12
16, 12
18, 36
41, 2
44, 39
45, 26
11, 44
56, 18
14, 15
9, 46
55, 19
49, 46
38, 38
13, 44
57, 8
8, 29
28, 34
14, 5
14, 2
57, 4
0, 43
9, 43
15, 49
47, 10
43, 25
38, 14
16, 45
21, 36
37, 29
51, 51
33, 10
