10, 15
16, 4
58, 47
45, 56
29, 27
10, 45
32, 16
18, 4
24, 49
48, 45
20, 35
2, 14
48, 34
25, 43
49, 42
8, 42
16, 44
4, 15
46, 59
43, 34
29, 18
26, 48
35, 42
26, 53
25, 6
44, 58
25, 50
19, 31
40, 43
23, 52
6, 9
21, 33
57, 19
25, 23
27, 4
48, 24
52, 39
47, 51
60, 1
40, 31
26, 20
37, 8
38, 8
20, 60
39, 26
59, 52
44, 45
49, 56
34, 23
24, 12
52, 13
21, 24
14, 48
35, 32
40, 33
21, 11
4, 48
5, 35
56, 55
8, 3
8, 7
39, 34
9, 3
56, 28
42, 33
37, 54
15, 26
50, 8
37, 26
50, 7
48, 48
53, 33
33, 20
31, 8
5, 30
14, 22
55, 55
10, 48
17, 55
14, 34
29, 24
0, 28
4, 58
60, 17
6, 50
8, 51
15, 17
45, 31
52, 52
25, 19
33, 52
36, 5
2, 15
39, 22
58, 21
36, 27
55, 15
24, 16
18, 10
32, 23
34, 60
14, 19
7, 0
53, 56
17, 24
49, 13
31, 55
2, 32
16, 37
39, 50
41, 20
57, 49
25, 59
37, 40
22, 4
8, 57
38, 45
3, 1
2, 30
17, 46
26, 44
58, 57
19, 13
57, 12
4, 32
24, 59
49, 52
13, 34
40, 45
16, 53
25, 45
12, 19
18, 15
46, 13
48, 1
11, 27
60, 30
5, 49
11, 47
37, 45
22, 32
49, 37
32, 28
34, 30
30, 31
20, 14
22, 25
1, 25
43, 37
57, 16
40, 52
15, 49
35, 38
32, 37
37, 49
12, 49
21, 52
14, 26
16, 9
0, 29
0, 46
37, 5
13, 60
20, 26
46, 27
30, 2
9, 0
4, 21
2, 34
16, 15
27, 38
59, 9
35, 24
24, 31
37, 39
5, 27
17, 29
50, 41
32, 12
55, 41
34, 34
48, 13
19, 22
5, 3
20, 36
50, 47
23, 41
60, 58
59, 25
17, 21
7, 54
50, 0
52, 15
49, 45
23, 47
1, 30
30, 34
45, 12
57, 3
7, 26
45, 60
52, 55
25, 18
38, 26
47, 2
30, 21
38, 41
56, 46
48, 2
49, 36
38, 37
21, 28
55, 49
40, 40
32, 39
35, 29
22, 29
2, 52
35, 2
9, 40
16, 34
11, 56
11, 38
29, 4
43, 55
41, 47
25, 20
46, 5
17, 10
6, 30
30, 40
56, 15
59, 37
0, 35
39, 12
49, 5
42, 54
42, 3
9, 59
43, 16
20, 53
36, 12
16, 18
28, 8
16, 1
13, 26
17, 28
16, 35
26, 0
41, 52
39, 35
60, 36
36, 54
48, 5
53, 45
17, 0
48, 29
29, 48
5, 23
23, 44
13, 41
59, 40
7, 2
24, 25
56, 39
57, 41
53, 16
37, 12
44, 47
20, 1
4, 53
41, 6
14, 27
16, 13
38, 60
43, 57
45, 58
57, 15
18, 25
41, 5
42, 47
8, 60
43, 26
17, 52
51, 9
51, 18
11, 55
17, 34
60, 11
28, 26
26, 19
40, 1
15, 58
5, 45
41, 21
42, 52
28, 60
55, 26
21, 47
48, 47
59, 50
57, 0
21, 32
50, 48
14, 25
55, 3
8, 44
60, 27
11, 53
55, 42
47, 58
10, 21
22, 13
14, 44
56, 37
3, 38
21, 40
4, 6
1, 15
5, 2
7, 38
33, 56
29, 32
24, 42
46, 37
19, 16
6, 41
53, 25
53, 22
43, 58
39, 29
28, 23
30, 7
46, 21
7, 48
17, 37
11, 10
53, 29
19, 17
7, 19
28, 59
44, 18
11, 52
34, 35
2, 29
27, 36
14, 9
20, 31
49, 4
2, 27
6, 0
3, 11
44, 33
44, 56
23, 40
30, 56
1, 27
34, 31
25, 36
32, 42
54, 16
7, 14
49, 27
51, 3
54, 32
25, 29
15, 56
4, 28
12, 2
39, 27
19, 24
53, 44
7, 18
41, 8
54, 8
4, 38
59, 30
44, 59
40, 48
3, 40
17, 27
35, 28
31, 36
21, 7
14, 14
37, 33
15, 42
19, 3
28, 56
59, 39
6, 49
45, 50
29, 37
37, 46
39, 49
45, 5
36, 44
13, 20
47, 37
51, 48
53, 60
15, 36
33, 33
38, 19
26, 14
56, 38
41, 31
34, 47
24, 52
24, 7
38, 17
22, 11
13, 51
33, 39
40, 14
56, 20
7, 23
52, 19
1, 18
52, 58
58, 23
27, 48
60, 37
41, 46
21, 36
60, 42
29, 29
2, 16
42, 16
32, 29
36, 39
10, 38
44, 54
2, 49
48, 3
55, 24
46, 14
11, 23
14, 43
26, 30
51, 24
45, 13
6, 14
57, 30
52, 32
59, 20
34, 2
6, 2
23, 25
4, 24
0, 55
23, 30
7, 15
25, 60
12, 10
47, 43
5, 29
11, 1
57, 55
56, 22
47, 24
56, 32
48, 25
0, 19
12, 24
22, 41
40, 57
36, 47
32, 8
23, 13
48, 9
9, 54
29, 8
18, 20
32, 45
46, 8
3, 56
22, 16
60, 7
8, 9
49, 31
21, 39
41, 17
47, 20
36, 8
5, 52
10, 5
48, 51
27, 39
15, 3
50, 45
17, 56
29, 57
57, 34
38, 54
43, 17
10, 36
56, 53
36, 30
27, 10
25, 33
34, 49
44, 17
32, 0
47, 38
29, 26
37, 60
47, 18
6, 15
19, 19
57, 26
14, 51
57, 23
38, 16
40, 6
10, 42
43, 2
7, 13
50, 55
51, 59
6, 21
52, 42
14, 6
23, 6
43, 30
23, 26
39, 14
31, 47
35, 43
33, 21
13, 18
23, 19
52, 6
16, 16
32, 6
19, 54
36, 10
55, 13
8, 28
22, 10
33, 10
56, 9
43, 1
50, 10
48, 50
41, 24
51, 44
60, 54
38, 9
9, 20
32, 5
27, 37
3, 22
56, 11
1, 16
26, 39
13, 30
11, 20
17, 49
41, 40
33, 19
10, 25
26, 49
53, 10
5, 43
10, 16
18, 60
50, 13
11, 5
21, 5
43, 48
18, 5
27, 59
31, 20
50, 35
19, 58
42, 10
15, 51
30, 53
53, 38
24, 35
34, 45
42, 56
39, 23
52, 45
55, 48
12, 46
14, 35
58, 49
29, 50
47, 5
39, 55
40, 59
5, 15
27, 54
9, 44
46, 58
29, 0
49, 35
3, 3
46, 39
4, 9
5, 40
21, 54
48, 55
37, 18
34, 18
28, 24
33, 30
26, 6
22, 59
44, 21
5, 50
41, 3
52, 57
29, 2
3, 13
2, 20
40, 19
49, 16
56, 1
31, 9
52, 18
36, 2
41, 19
35, 56
4, 49
13, 36
27, 5
6, 12
17, 9
14, 46
49, 22
33, 42
40, 24
30, 8
52, 10
25, 25
56, 19
18, 28
49, 60
23, 57
26, 3
28, 14
1, 45
53, 46
33, 34
55, 25
45, 49
45, 25
19, 53
47, 55
13, 52
51, 55
53, 50
40, 23
1, 55
23, 27
50, 38
13, 33
13, 46
54, 5
17, 60
45, 26
33, 53
33, 14
56, 43
52, 5
51, 35
60, 32
31, 39
37, 27
8, 17
17, 35
51, 40
0, 1
22, 15
6, 51
6, 25
31, 49
47, 6
59, 24
31, 14
35, 40
31, 43
26, 50
19, 35
59, 33
40, 15
60, 40
37, 55
59, 58
14, 20
35, 41
20, 25
8, 53
11, 0
19, 57
37, 10
2, 38
6, 6
17, 39
45, 22
5, 20
36, 50
2, 18
25, 2
5, 36
36, 46
33, 29
38, 22
23, 4
12, 16
24, 24
55, 60
12, 33
7, 4
47, 17
42, 41
57, 48
26, 7
21, 43
58, 0
42, 28
8, 2
17, 16
10, 55
39, 11
50, 51
46, 31
14, 54
58, 32
17, 33
42, 20
45, 54
52, 11
53, 36
31, 58
41, 33
31, 50
54, 0
59, 8
40, 16
50, 4
0, 10
45, 40
22, 38
14, 28
52, 54
14, 23
56, 27
46, 25
13, 25
9, 28
45, 43
9, 13
44, 7
35, 13
29, 13
51, 8
29, 45
22, 35
54, 19
33, 26
41, 59
8, 18
24, 10
41, 26
30, 3
8, 52
46, 32
42, 44
12, 11
13, 31
19, 42
7, 16
50, 18
46, 47
4, 59
44, 29
7, 47
51, 20
33, 54
2, 17
26, 25
52, 17
14, 5
17, 26
12, 8
59, 35
27, 32
6, 48
15, 50
59, 7
24, 54
1, 26
38, 28
46, 19
58, 60
10, 26
34, 0
39, 48
26, 43
23, 10
52, 59
1, 51
8, 6
28, 25
0, 54
44, 4
56, 45
25, 12
40, 46
42, 59
42, 17
14, 4
22, 46
54, 57
28, 52
49, 28
21, 8
1, 7
7, 57
33, 2
60, 3
31, 41
15, 16
50, 30
30, 23
20, 37
53, 19
33, 31
57, 56
10, 58
15, 18
31, 25
13, 16
29, 59
30, 12
26, 37
55, 30
51, 54
44, 39
8, 43
6, 34
47, 28
36, 15
24, 9
11, 12
7, 31
46, 16
44, 10
41, 28
47, 9
25, 52
32, 24
33, 4
31, 34
37, 17
29, 19
45, 19
5, 28
47, 47
3, 14
18, 6
31, 42
51, 16
2, 40
36, 11
51, 1
23, 22
7, 56
12, 9
44, 42
59, 6
14, 32
59, 1
1, 54
43, 24
49, 51
35, 19
51, 36
48, 14
13, 42
14, 59
12, 13
23, 46
16, 28
48, 60
8, 33
11, 36
44, 31
33, 50
36, 32
23, 34
55, 27
5, 60
41, 38
56, 60
14, 29
48, 27
44, 11
23, 60
0, 47
12, 37
4, 39
0, 56
39, 32
51, 49
34, 25
1, 46
4, 33
44, 27
27, 44
60, 18
45, 15
7, 46
44, 53
7, 41
59, 46
13, 0
22, 1
41, 4
8, 13
40, 56
52, 43
58, 45
20, 19
45, 3
28, 0
41, 50
60, 33
6, 8
1, 21
32, 27
48, 54
30, 30
43, 53
6, 32
36, 7
36, 38
26, 12
49, 46
2, 8
55, 50
6, 53
59, 31
34, 15
8, 24
49, 6
49, 3
55, 0
23, 42
60, 52
12, 18
23, 17
20, 45
55, 8
5, 5
38, 21
32, 15
45, 16
56, 25
36, 60
46, 43
3, 0
9, 27
24, 14
6, 27
48, 31
44, 37
10, 11
11, 34
58, 38
43, 39
40, 2
34, 57
8, 22
14, 45
43, 38
54, 35
47, 29
15, 11
33, 45
27, 55
8, 25
38, 0
30, 17
2, 10
39, 2
33, 32
26, 10
7, 34
59, 21
59, 15
20, 22
28, 44
9, 32
18, 34
16, 11
37, 35
15, 27
43, 35
33, 27
28, 7
0, 60
16, 49
23, 32
41, 11
6, 17
5, 42
32, 36
6, 45
26, 8
53, 47
13, 21
25, 16
54, 52
34, 24
33, 44
49, 18
4, 20
26, 21
41, 7
29, 12
57, 54
34, 39
36, 9
18, 52
1, 2
57, 60
18, 57
55, 53
20, 24
29, 51
6, 11
51, 13
44, 35
31, 17
32, 4
9, 36
36, 29
42, 45
60, 53
4, 47
3, 21
7, 37
12, 44
10, 22
13, 24
29, 56
40, 47
29, 35
52, 31
20, 43
53, 13
45, 20
3, 53
21, 38
57, 29
0, 17
46, 42
46, 29
13, 59
27, 60
25, 1
45, 53
13, 35
19, 41
6, 55
32, 9
30, 9
